Dis No,Year,Seq,Glide,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,Disaster Subsubtype,Event Name,Country,ISO,Region,Continent,Location,Origin,Associated Dis,Associated Dis2,OFDA Response,Appeal,Declaration,Aid Contribution,Dis Mag Value,Dis Mag Scale,Latitude,Longitude,Local Time,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No Injured,No Affected,No Homeless,Total Affected,Reconstruction Costs ('000 US$),Insured Damages ('000 US$),Total Damages ('000 US$),CPI,Adm Level,Admin1 Code,Admin2 Code,Geo Locations,location_word,uncertain_location_specificity,lat,lng
1915-0005-USA,1915,0005,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,United States of America (the),USA,Northern America,Americas,"Cavelston (Texas), New Orleans (Louisiana)",NA,NA,NA,NA,NA,NA,NA,249,Kph,NA,NA,NA,NA,1915,8,NA,1915,8,NA,525,NA,NA,NA,NA,NA,NA,60000,3.9658490035638,NA,NA,NA,NA,texas,TRUE,29.76328,-95.36327
1915-0005-USA,1915,0005,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,United States of America (the),USA,Northern America,Americas,"Cavelston (Texas), New Orleans (Louisiana)",NA,NA,NA,NA,NA,NA,NA,249,Kph,NA,NA,NA,NA,1915,8,NA,1915,8,NA,525,NA,NA,NA,NA,NA,NA,60000,3.9658490035638,NA,NA,NA,NA,new orleans,TRUE,29.95465,-90.07507
1915-0005-USA,1915,0005,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,United States of America (the),USA,Northern America,Americas,"Cavelston (Texas), New Orleans (Louisiana)",NA,NA,NA,NA,NA,NA,NA,249,Kph,NA,NA,NA,NA,1915,8,NA,1915,8,NA,525,NA,NA,NA,NA,NA,NA,60000,3.9658490035638,NA,NA,NA,NA,louisiana,TRUE,30.12595,-92.00939
1917-0006-JAM,1917,0006,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,Jamaica,JAM,Caribbean,Americas,Northern areas,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1917,9,22,1917,9,22,57,NA,NA,NA,NA,NA,NA,NA,5.0225390341186,NA,NA,NA,NA,northern areas,FALSE,NA,NA
1917-0005-JPN,1917,0005,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,Japan,JPN,Eastern Asia,Asia,Honshu,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1917,9,NA,1917,9,NA,4000,NA,NA,NA,NA,NA,NA,50000,5.0225390341186,NA,NA,NA,NA,honshu,FALSE,36,138
1917-0002-SUN,1917,0002,NA,Natural,Biological,Epidemic,NA,NA,NA,Soviet Union,SUN,Russian Federation,Europe,Nationwide,NA,NA,NA,NA,NA,NA,NA,NA,Vaccinated,NA,NA,NA,NA,1917,NA,NA,1917,NA,NA,2500000,NA,NA,NA,NA,NA,NA,NA,5.0225390341186,NA,NA,NA,NA,nationwide,FALSE,NA,NA
1918-0011-PHL,1918,0011,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Philippines (the),PHL,South-Eastern Asia,Asia,"Mindanao, South Cotabato",NA,Tsunami/Tidal wave,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,8,Richter,8.29,124.4,20:18,NA,1918,8,15,1918,8,15,100,NA,NA,NA,NA,NA,NA,NA,5.8965912816145,NA,NA,NA,NA,mindanao,FALSE,8,125
1918-0011-PHL,1918,0011,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Philippines (the),PHL,South-Eastern Asia,Asia,"Mindanao, South Cotabato",NA,Tsunami/Tidal wave,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,8,Richter,8.29,124.4,20:18,NA,1918,8,15,1918,8,15,100,NA,NA,NA,NA,NA,NA,NA,5.8965912816145,NA,NA,NA,NA,south cotabato,FALSE,7.16083,124.475
1918-0008-PRI,1918,0008,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Puerto Rico,PRI,Caribbean,Americas,Mona Passage,NA,Tsunami/Tidal wave,NA,NA,NA,NA,NA,8,Richter,18.06,-67.54,10:14,NA,1918,10,11,1918,10,11,116,NA,NA,NA,NA,NA,NA,29000,5.8965912816145,NA,NA,NA,NA,mona passage,FALSE,18.45637,-67.79947
1918-0003-USA,1918,0003,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,United States of America (the),USA,Northern America,Americas,Louisiana (Southwest),NA,NA,NA,NA,NA,NA,NA,209,Kph,NA,NA,NA,NA,1918,NA,NA,1918,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,5.8965912816145,NA,NA,NA,NA,louisiana,TRUE,30.12595,-92.00939
1918-0003-USA,1918,0003,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,United States of America (the),USA,Northern America,Americas,Louisiana (Southwest),NA,NA,NA,NA,NA,NA,NA,209,Kph,NA,NA,NA,NA,1918,NA,NA,1918,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,5.8965912816145,NA,NA,NA,NA,southwest,TRUE,31.43146,-84.31088
1918-0007-USA,1918,0007,NA,Natural,Climatological,Wildfire,Forest fire,NA,NA,United States of America (the),USA,Northern America,Americas,Minnesota Wisconsin,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1918,10,15,1918,10,15,1000,NA,NA,NA,NA,NA,NA,100000,5.8965912816145,NA,NA,NA,NA,minnesota wisconsin,FALSE,43.63125,-94.91424
1919-0002-USA,1919,0002,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,United States of America (the),USA,Northern America,Americas,"Florida Keys, South Texas",NA,NA,NA,NA,No,No,NA,249,Kph,NA,NA,NA,NA,1919,9,NA,1919,9,NA,500,NA,NA,NA,NA,NA,NA,25000,6.7967346409761,NA,NA,NA,NA,florida keys,FALSE,24.72523,-81.05155
1919-0002-USA,1919,0002,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,United States of America (the),USA,Northern America,Americas,"Florida Keys, South Texas",NA,NA,NA,NA,No,No,NA,249,Kph,NA,NA,NA,NA,1919,9,NA,1919,9,NA,500,NA,NA,NA,NA,NA,NA,25000,6.7967346409761,NA,NA,NA,NA,south texas,FALSE,28.9204,-98.5772
1920-0014-ITA,1920,0014,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Italy,ITA,Southern Europe,Europe,"Carrara, Farfagnana",NA,NA,NA,NA,NA,NA,NA,6,Richter,44.3,10.3,06:55,NA,1920,9,7,1920,9,7,1400,NA,NA,NA,NA,NA,NA,NA,7.8534246715309,NA,NA,NA,NA,carrara,FALSE,44.07926,10.09789
1920-0014-ITA,1920,0014,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Italy,ITA,Southern Europe,Europe,"Carrara, Farfagnana",NA,NA,NA,NA,NA,NA,NA,6,Richter,44.3,10.3,06:55,NA,1920,9,7,1920,9,7,1400,NA,NA,NA,NA,NA,NA,NA,7.8534246715309,NA,NA,NA,NA,farfagnana,FALSE,NA,NA
1920-0016-USA,1920,0016,NA,Natural,Meteorological,Storm,Convective storm,Tornado,NA,United States of America (the),USA,Northern America,Americas,"Alabama, Mississippi",NA,NA,NA,NA,No,No,NA,NA,Kph,NA,NA,NA,NA,1920,4,20,1920,4,20,224,NA,NA,NA,NA,NA,NA,NA,7.8534246715309,NA,NA,NA,NA,alabama,FALSE,34.60739,-86.97977
1920-0016-USA,1920,0016,NA,Natural,Meteorological,Storm,Convective storm,Tornado,NA,United States of America (the),USA,Northern America,Americas,"Alabama, Mississippi",NA,NA,NA,NA,No,No,NA,NA,Kph,NA,NA,NA,NA,1920,4,20,1920,4,20,224,NA,NA,NA,NA,NA,NA,NA,7.8534246715309,NA,NA,NA,NA,mississippi,FALSE,32.29876,-90.18481
1921-9001-SUN,1921,9001,NA,Natural,Climatological,Drought,Drought,NA,NA,Soviet Union,SUN,Russian Federation,Europe,"South Ukraine, Volga, Ural (Kazakhstan,Russian Federation, Ukraine)",NA,Crop failure,Famine,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1921,NA,NA,1921,NA,NA,1200000,NA,5000000,NA,5000000,NA,NA,NA,6.9924179799677,NA,NA,NA,NA,south ukraine,TRUE,47.61333,39.29111
1921-9001-SUN,1921,9001,NA,Natural,Climatological,Drought,Drought,NA,NA,Soviet Union,SUN,Russian Federation,Europe,"South Ukraine, Volga, Ural (Kazakhstan,Russian Federation, Ukraine)",NA,Crop failure,Famine,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1921,NA,NA,1921,NA,NA,1200000,NA,5000000,NA,5000000,NA,NA,NA,6.9924179799677,NA,NA,NA,NA,volga,TRUE,56.30668,43.93167
1921-9001-SUN,1921,9001,NA,Natural,Climatological,Drought,Drought,NA,NA,Soviet Union,SUN,Russian Federation,Europe,"South Ukraine, Volga, Ural (Kazakhstan,Russian Federation, Ukraine)",NA,Crop failure,Famine,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1921,NA,NA,1921,NA,NA,1200000,NA,5000000,NA,5000000,NA,NA,NA,6.9924179799677,NA,NA,NA,NA,ural,TRUE,56.83038,60.59004
1921-9001-SUN,1921,9001,NA,Natural,Climatological,Drought,Drought,NA,NA,Soviet Union,SUN,Russian Federation,Europe,"South Ukraine, Volga, Ural (Kazakhstan,Russian Federation, Ukraine)",NA,Crop failure,Famine,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1921,NA,NA,1921,NA,NA,1200000,NA,5000000,NA,5000000,NA,NA,NA,6.9924179799677,NA,NA,NA,NA,kazakhstan,TRUE,49.80667,86.59083
1921-9001-SUN,1921,9001,NA,Natural,Climatological,Drought,Drought,NA,NA,Soviet Union,SUN,Russian Federation,Europe,"South Ukraine, Volga, Ural (Kazakhstan,Russian Federation, Ukraine)",NA,Crop failure,Famine,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1921,NA,NA,1921,NA,NA,1200000,NA,5000000,NA,5000000,NA,NA,NA,6.9924179799677,NA,NA,NA,NA,russian federation,TRUE,55,40
1921-9001-SUN,1921,9001,NA,Natural,Climatological,Drought,Drought,NA,NA,Soviet Union,SUN,Russian Federation,Europe,"South Ukraine, Volga, Ural (Kazakhstan,Russian Federation, Ukraine)",NA,Crop failure,Famine,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1921,NA,NA,1921,NA,NA,1200000,NA,5000000,NA,5000000,NA,NA,NA,6.9924179799677,NA,NA,NA,NA,ukraine,TRUE,47.61333,39.29111
1922-0002-ITA,1922,0002,NA,Natural,Hydrological,Landslide,NA,NA,NA,Italy,ITA,Southern Europe,Europe,Sicily,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1922,2,11,1922,2,11,100,NA,NA,NA,NA,NA,NA,NA,6.5619146341861,NA,NA,NA,NA,sicily,FALSE,38.13205,13.33561
1923-0006-JPN,1923,0006,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Japan,JPN,Eastern Asia,Asia,"Kanto plaine (Yokohama,Tokyo)",NA,Fire,Tsunami/Tidal wave,NA,NA,NA,NA,8,Richter,35.413,139.298,11:58,NA,1923,9,1,1923,9,1,143000,103733,100000,NA,203733,NA,NA,600000,6.6793246375811,NA,NA,NA,NA,kanto plaine,TRUE,NA,NA
1923-0006-JPN,1923,0006,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Japan,JPN,Eastern Asia,Asia,"Kanto plaine (Yokohama,Tokyo)",NA,Fire,Tsunami/Tidal wave,NA,NA,NA,NA,8,Richter,35.413,139.298,11:58,NA,1923,9,1,1923,9,1,143000,103733,100000,NA,203733,NA,NA,600000,6.6793246375811,NA,NA,NA,NA,yokohama,TRUE,35.43333,139.65
1923-0006-JPN,1923,0006,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Japan,JPN,Eastern Asia,Asia,"Kanto plaine (Yokohama,Tokyo)",NA,Fire,Tsunami/Tidal wave,NA,NA,NA,NA,8,Richter,35.413,139.298,11:58,NA,1923,9,1,1923,9,1,143000,103733,100000,NA,203733,NA,NA,600000,6.6793246375811,NA,NA,NA,NA,tokyo,TRUE,35.6895,139.69171
1923-0020-IRN,1923,0020,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Iran (Islamic Republic of),IRN,Southern Asia,Asia,Turbat-Haklari,NA,NA,NA,NA,NA,NA,NA,6,Richter,35.2,59.2,01:51,NA,1923,5,26,1923,5,26,2200,NA,NA,NA,NA,NA,NA,NA,6.6793246375811,NA,NA,NA,NA,turbat-haklari,FALSE,NA,NA
1923-0015-JAM,1923,0015,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,Jamaica,JAM,Caribbean,Americas,"St Thomas, Portland",NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1923,9,22,1923,9,22,4,NA,NA,1300,1300,NA,NA,NA,6.6793246375811,NA,NA,NA,NA,st thomas,FALSE,18.04652,-76.57883
1923-0015-JAM,1923,0015,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,Jamaica,JAM,Caribbean,Americas,"St Thomas, Portland",NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1923,9,22,1923,9,22,4,NA,NA,1300,1300,NA,NA,NA,6.6793246375811,NA,NA,NA,NA,portland,FALSE,18.13333,-76.53333
1923-0007-JPN,1923,0007,NA,Natural,Hydrological,Landslide,Landslide,NA,NA,Japan,JPN,Eastern Asia,Asia,Nebukawa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1923,9,1,1923,9,1,200,NA,NA,NA,NA,NA,NA,NA,6.6793246375811,NA,NA,NA,NA,nebukawa,FALSE,35.20379,139.12625
1923-0009-JPN,1923,0009,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,Japan,JPN,Eastern Asia,Asia,Honshu,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1923,9,NA,1923,9,NA,3000,NA,NA,NA,NA,NA,NA,10000,6.6793246375811,NA,NA,NA,NA,honshu,FALSE,36,138
1923-0004-MMR,1923,0004,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,Myanmar,MMR,South-Eastern Asia,Asia,Maungdaw,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1923,5,7,1923,5,7,6,NA,NA,NA,NA,NA,NA,NA,6.6793246375811,NA,NA,NA,NA,maungdaw,FALSE,21.00382,92.37624
1923-0005-SUN,1923,0005,NA,Natural,Meteorological,Storm,Convective storm,Hail,NA,Soviet Union,SUN,Russian Federation,Europe,Rostov (Russian Federation),NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1923,7,10,1923,7,10,23,NA,NA,NA,NA,NA,NA,NA,6.6793246375811,NA,NA,NA,NA,rostov,TRUE,47.23135,39.72328
1923-0005-SUN,1923,0005,NA,Natural,Meteorological,Storm,Convective storm,Hail,NA,Soviet Union,SUN,Russian Federation,Europe,Rostov (Russian Federation),NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1923,7,10,1923,7,10,23,NA,NA,NA,NA,NA,NA,NA,6.6793246375811,NA,NA,NA,NA,russian federation,TRUE,55,40
1923-0001-SUN,1923,0001,NA,Natural,Biological,Epidemic,Parasitic disease,NA,NA,Soviet Union,SUN,Russian Federation,Europe,"Nationwide (Ukraine, Georgia, Russian Federation, Kazakhstan)",NA,NA,NA,NA,NA,NA,NA,NA,Vaccinated,NA,NA,NA,NA,1923,NA,NA,1923,NA,NA,NA,NA,18000000,NA,18000000,NA,NA,NA,6.6793246375811,NA,NA,NA,NA,nationwide,TRUE,NA,NA
1923-0001-SUN,1923,0001,NA,Natural,Biological,Epidemic,Parasitic disease,NA,NA,Soviet Union,SUN,Russian Federation,Europe,"Nationwide (Ukraine, Georgia, Russian Federation, Kazakhstan)",NA,NA,NA,NA,NA,NA,NA,NA,Vaccinated,NA,NA,NA,NA,1923,NA,NA,1923,NA,NA,NA,NA,18000000,NA,18000000,NA,NA,NA,6.6793246375811,NA,NA,NA,NA,ukraine,TRUE,47.61333,39.29111
1923-0001-SUN,1923,0001,NA,Natural,Biological,Epidemic,Parasitic disease,NA,NA,Soviet Union,SUN,Russian Federation,Europe,"Nationwide (Ukraine, Georgia, Russian Federation, Kazakhstan)",NA,NA,NA,NA,NA,NA,NA,NA,Vaccinated,NA,NA,NA,NA,1923,NA,NA,1923,NA,NA,NA,NA,18000000,NA,18000000,NA,NA,NA,6.6793246375811,NA,NA,NA,NA,georgia,TRUE,43.01899,43.05119
1923-0001-SUN,1923,0001,NA,Natural,Biological,Epidemic,Parasitic disease,NA,NA,Soviet Union,SUN,Russian Federation,Europe,"Nationwide (Ukraine, Georgia, Russian Federation, Kazakhstan)",NA,NA,NA,NA,NA,NA,NA,NA,Vaccinated,NA,NA,NA,NA,1923,NA,NA,1923,NA,NA,NA,NA,18000000,NA,18000000,NA,NA,NA,6.6793246375811,NA,NA,NA,NA,russian federation,TRUE,55,40
1923-0001-SUN,1923,0001,NA,Natural,Biological,Epidemic,Parasitic disease,NA,NA,Soviet Union,SUN,Russian Federation,Europe,"Nationwide (Ukraine, Georgia, Russian Federation, Kazakhstan)",NA,NA,NA,NA,NA,NA,NA,NA,Vaccinated,NA,NA,NA,NA,1923,NA,NA,1923,NA,NA,NA,NA,18000000,NA,18000000,NA,NA,NA,6.6793246375811,NA,NA,NA,NA,kazakhstan,TRUE,49.80667,86.59083
1925-0001-USA,1925,0001,NA,Natural,Meteorological,Storm,Convective storm,Tornado,NA,United States of America (the),USA,Northern America,Americas,"Montana, Indiana, Illinois",NA,NA,NA,NA,No,No,NA,NA,Kph,NA,NA,NA,NA,1925,3,17,1925,3,18,739,NA,NA,NA,NA,NA,NA,18000,6.8750079765728,NA,NA,NA,NA,montana,FALSE,47.00025,-109.75102
1925-0001-USA,1925,0001,NA,Natural,Meteorological,Storm,Convective storm,Tornado,NA,United States of America (the),USA,Northern America,Americas,"Montana, Indiana, Illinois",NA,NA,NA,NA,No,No,NA,NA,Kph,NA,NA,NA,NA,1925,3,17,1925,3,18,739,NA,NA,NA,NA,NA,NA,18000,6.8750079765728,NA,NA,NA,NA,indiana,FALSE,39.76838,-86.15804
1925-0001-USA,1925,0001,NA,Natural,Meteorological,Storm,Convective storm,Tornado,NA,United States of America (the),USA,Northern America,Americas,"Montana, Indiana, Illinois",NA,NA,NA,NA,No,No,NA,NA,Kph,NA,NA,NA,NA,1925,3,17,1925,3,18,739,NA,NA,NA,NA,NA,NA,18000,6.8750079765728,NA,NA,NA,NA,illinois,FALSE,41.85003,-87.65005
1925-0005-USA,1925,0005,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,United States of America (the),USA,Northern America,Americas,Santa Barbara (California),NA,NA,NA,NA,No,No,NA,6,Richter,34.25 N,119.41 W,NA,NA,1925,6,29,1925,6,29,13,NA,NA,NA,NA,NA,NA,8000,6.8750079765728,NA,NA,NA,NA,santa barbara,TRUE,34.42083,-119.69819
1925-0005-USA,1925,0005,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,United States of America (the),USA,Northern America,Americas,Santa Barbara (California),NA,NA,NA,NA,No,No,NA,6,Richter,34.25 N,119.41 W,NA,NA,1925,6,29,1925,6,29,13,NA,NA,NA,NA,NA,NA,8000,6.8750079765728,NA,NA,NA,NA,california,TRUE,34.68743,-116.78467
1926-0019-JPN,1926,0019,NA,Natural,Geophysical,Volcanic activity,Ash fall,NA,Mount Tokachi,Japan,JPN,Eastern Asia,Asia,Hokkaido Isl.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1926,NA,NA,1926,NA,NA,144,NA,NA,NA,NA,NA,NA,NA,6.9402357562366,NA,NA,NA,NA,hokkaido isl.,FALSE,43.43197,142.93467
1926-0005-MMR,1926,0005,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,Myanmar,MMR,South-Eastern Asia,Asia,Arrakan,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1926,5,19,1926,5,19,2700,NA,NA,40000,40000,NA,NA,NA,6.9402357562366,NA,NA,NA,NA,arrakan,FALSE,NA,NA
1926-0010-PAK,1926,0010,NA,Natural,Meteorological,Storm,NA,NA,NA,Pakistan,PAK,Southern Asia,Asia,Karachi,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1926,9,1,1926,9,1,NA,NA,NA,NA,NA,NA,NA,NA,6.9402357562366,NA,NA,NA,NA,karachi,FALSE,24.8608,67.0104
1926-0002-ROU,1926,0002,NA,Natural,Hydrological,Flood,NA,NA,NA,Romania,ROU,Eastern Europe,Europe,Danube Valley,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1926,NA,NA,1926,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,6.9402357562366,NA,NA,NA,NA,danube valley,FALSE,NA,NA
1926-0003-USA,1926,0003,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,United States of America (the),USA,Northern America,Americas,Louisiana,NA,NA,NA,NA,NA,NA,NA,209,Kph,NA,NA,NA,NA,1926,NA,NA,1926,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,6.9402357562366,NA,NA,NA,NA,louisiana,FALSE,30.12595,-92.00939
1926-0011-USA,1926,0011,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,United States of America (the),USA,Northern America,Americas,"Florida, Alabama, Pensacola",NA,NA,NA,NA,No,No,NA,249,Kph,NA,NA,NA,NA,1926,9,NA,1926,9,NA,243,NA,NA,NA,NA,NA,NA,73000,6.9402357562366,NA,NA,NA,NA,florida,FALSE,26.5,-81
1926-0011-USA,1926,0011,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,United States of America (the),USA,Northern America,Americas,"Florida, Alabama, Pensacola",NA,NA,NA,NA,No,No,NA,249,Kph,NA,NA,NA,NA,1926,9,NA,1926,9,NA,243,NA,NA,NA,NA,NA,NA,73000,6.9402357562366,NA,NA,NA,NA,alabama,FALSE,34.60739,-86.97977
1926-0011-USA,1926,0011,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,United States of America (the),USA,Northern America,Americas,"Florida, Alabama, Pensacola",NA,NA,NA,NA,No,No,NA,249,Kph,NA,NA,NA,NA,1926,9,NA,1926,9,NA,243,NA,NA,NA,NA,NA,NA,73000,6.9402357562366,NA,NA,NA,NA,pensacola,FALSE,30.42131,-87.21691
1927-0007-JOR,1927,0007,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Jordan,JOR,Western Asia,Asia,"Nablus, Damiya",NA,NA,NA,NA,NA,NA,NA,6,Richter,31.922,35.633,16:04,NA,1927,7,11,1927,7,11,268,NA,NA,NA,NA,NA,NA,NA,6.8097801969089,NA,NA,NA,NA,nablus,FALSE,31.70864,35.79098
1927-0007-JOR,1927,0007,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Jordan,JOR,Western Asia,Asia,"Nablus, Damiya",NA,NA,NA,NA,NA,NA,NA,6,Richter,31.922,35.633,16:04,NA,1927,7,11,1927,7,11,268,NA,NA,NA,NA,NA,NA,NA,6.8097801969089,NA,NA,NA,NA,damiya,FALSE,32.05611,35.55361
1927-0004-JPN,1927,0004,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Japan,JPN,Eastern Asia,Asia,"Tango, Honshu",NA,NA,NA,NA,NA,NA,NA,7,Richter,35.632,135.013,18:27,NA,1927,3,7,1927,3,7,3022,3295,29463,46782,79540,NA,NA,40000,6.8097801969089,NA,NA,NA,NA,tango,FALSE,35.71667,135.16667
1927-0004-JPN,1927,0004,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Japan,JPN,Eastern Asia,Asia,"Tango, Honshu",NA,NA,NA,NA,NA,NA,NA,7,Richter,35.632,135.013,18:27,NA,1927,3,7,1927,3,7,3022,3295,29463,46782,79540,NA,NA,40000,6.8097801969089,NA,NA,NA,NA,honshu,FALSE,36,138
1927-0010-USA,1927,0010,NA,Natural,Meteorological,Storm,Convective storm,Tornado,NA,United States of America (the),USA,Northern America,Americas,"Tornado, St-Louis",NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1927,9,NA,1927,9,NA,87,NA,NA,NA,NA,NA,NA,22000,6.8097801969089,NA,NA,NA,NA,tornado,FALSE,38.34287,-81.8443
1927-0010-USA,1927,0010,NA,Natural,Meteorological,Storm,Convective storm,Tornado,NA,United States of America (the),USA,Northern America,Americas,"Tornado, St-Louis",NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1927,9,NA,1927,9,NA,87,NA,NA,NA,NA,NA,NA,22000,6.8097801969089,NA,NA,NA,NA,st-louis,FALSE,38.62727,-90.19789
1928-0018-IND,1928,0018,NA,Natural,Hydrological,Flood,NA,NA,NA,India,IND,Southern Asia,Asia,"Godavari, Vizagapatnam",NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1928,10,19,1928,10,19,36,NA,NA,2000,2000,NA,NA,NA,6.7315068613122,NA,NA,NA,NA,godavari,FALSE,17,81.16667
1928-0018-IND,1928,0018,NA,Natural,Hydrological,Flood,NA,NA,NA,India,IND,Southern Asia,Asia,"Godavari, Vizagapatnam",NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1928,10,19,1928,10,19,36,NA,NA,2000,2000,NA,NA,NA,6.7315068613122,NA,NA,NA,NA,vizagapatnam,FALSE,17.68009,83.20161
1928-0010-POL,1928,0010,NA,Natural,Meteorological,Storm,Convective storm,Tornado,NA,Poland,POL,Eastern Europe,Europe,Warsaw,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1928,7,6,1928,7,6,82,NA,NA,NA,NA,NA,NA,NA,6.7315068613122,NA,NA,NA,NA,warsaw,FALSE,52.22977,21.01178
1928-0009-ROU,1928,0009,NA,Natural,Meteorological,Storm,Convective storm,Hail,NA,Romania,ROU,Eastern Europe,Europe,Klausenburg,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1928,5,1,1928,5,1,6,NA,NA,NA,NA,NA,NA,NA,6.7315068613122,NA,NA,NA,NA,klausenburg,FALSE,46.76667,23.6
1928-0005-TUR,1928,0005,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Turkey,TUR,Western Asia,Asia,Torbah-Izmir,NA,NA,NA,NA,NA,NA,NA,NA,Richter,38.25 N,27.10 E,NA,NA,1928,3,30,1928,3,30,50,209,NA,NA,209,NA,NA,NA,6.7315068613122,NA,NA,NA,NA,torbah-izmir,FALSE,NA,NA
1928-0014-USA,1928,0014,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,United States of America (the),USA,Northern America,Americas,Lake Okeechobee (Florida),NA,NA,NA,NA,No,No,NA,249,Kph,NA,NA,NA,NA,1928,9,NA,1928,9,NA,1836,NA,NA,NA,NA,NA,NA,25000,6.7315068613122,NA,NA,NA,NA,lake okeechobee,TRUE,26.94869,-80.79658
1928-0014-USA,1928,0014,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,United States of America (the),USA,Northern America,Americas,Lake Okeechobee (Florida),NA,NA,NA,NA,No,No,NA,249,Kph,NA,NA,NA,NA,1928,9,NA,1928,9,NA,1836,NA,NA,NA,NA,NA,NA,25000,6.7315068613122,NA,NA,NA,NA,florida,TRUE,26.5,-81
