Dis No,Year,Seq,Glide,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,Disaster Subsubtype,Event Name,Country,ISO,Region,Continent,Location,Origin,Associated Dis,Associated Dis2,OFDA Response,Appeal,Declaration,Aid Contribution,Dis Mag Value,Dis Mag Scale,Latitude,Longitude,Local Time,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No Injured,No Affected,No Homeless,Total Affected,Reconstruction Costs ('000 US$),Insured Damages ('000 US$),Total Damages ('000 US$),CPI,Adm Level,Admin1 Code,Admin2 Code,Geo Locations,location_word,uncertain_location_specificity,lat,lng
1992-0151-COL,1992,0151,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Colombia,COL,South America,Americas,"(1) Murindo, Vigia del Fuerte, Gedeza, Bellaluz, Bebaremeno, Bellavista (Antioquia and Choco Province), (2) Murindo Apartado Medellin area, (3) San Pedro de Uraba",NA,Volcanic activity,NA,NA,No,No,TRUE,7,Richter,7.123 N,7 W.887,3:32,NA,1992,10,17,1992,10,17,11,135,NA,1500,1635,NA,NA,NA,54.8846424128027,NA,NA,NA,NA,gedeza,TRUE,NA,NA
1992-0151-COL,1992,0151,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Colombia,COL,South America,Americas,"(1) Murindo, Vigia del Fuerte, Gedeza, Bellaluz, Bebaremeno, Bellavista (Antioquia and Choco Province), (2) Murindo Apartado Medellin area, (3) San Pedro de Uraba",NA,Volcanic activity,NA,NA,No,No,TRUE,7,Richter,7.123 N,7 W.887,3:32,NA,1992,10,17,1992,10,17,11,135,NA,1500,1635,NA,NA,NA,54.8846424128027,NA,NA,NA,NA,bellaluz,TRUE,8.76667,-73.95
1992-0151-COL,1992,0151,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Colombia,COL,South America,Americas,"(1) Murindo, Vigia del Fuerte, Gedeza, Bellaluz, Bebaremeno, Bellavista (Antioquia and Choco Province), (2) Murindo Apartado Medellin area, (3) San Pedro de Uraba",NA,Volcanic activity,NA,NA,No,No,TRUE,7,Richter,7.123 N,7 W.887,3:32,NA,1992,10,17,1992,10,17,11,135,NA,1500,1635,NA,NA,NA,54.8846424128027,NA,NA,NA,NA,bebaremeno,TRUE,NA,NA
1992-0151-COL,1992,0151,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Colombia,COL,South America,Americas,"(1) Murindo, Vigia del Fuerte, Gedeza, Bellaluz, Bebaremeno, Bellavista (Antioquia and Choco Province), (2) Murindo Apartado Medellin area, (3) San Pedro de Uraba",NA,Volcanic activity,NA,NA,No,No,TRUE,7,Richter,7.123 N,7 W.887,3:32,NA,1992,10,17,1992,10,17,11,135,NA,1500,1635,NA,NA,NA,54.8846424128027,NA,NA,NA,NA,bellavista,TRUE,6.55645,-76.88389
1992-0151-COL,1992,0151,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Colombia,COL,South America,Americas,"(1) Murindo, Vigia del Fuerte, Gedeza, Bellaluz, Bebaremeno, Bellavista (Antioquia and Choco Province), (2) Murindo Apartado Medellin area, (3) San Pedro de Uraba",NA,Volcanic activity,NA,NA,No,No,TRUE,7,Richter,7.123 N,7 W.887,3:32,NA,1992,10,17,1992,10,17,11,135,NA,1500,1635,NA,NA,NA,54.8846424128027,NA,NA,NA,NA,antioquia,TRUE,6.25184,-75.56359
1992-0151-COL,1992,0151,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Colombia,COL,South America,Americas,"(1) Murindo, Vigia del Fuerte, Gedeza, Bellaluz, Bebaremeno, Bellavista (Antioquia and Choco Province), (2) Murindo Apartado Medellin area, (3) San Pedro de Uraba",NA,Volcanic activity,NA,NA,No,No,TRUE,7,Richter,7.123 N,7 W.887,3:32,NA,1992,10,17,1992,10,17,11,135,NA,1500,1635,NA,NA,NA,54.8846424128027,NA,NA,NA,NA,choco,TRUE,6,-77
1992-0151-COL,1992,0151,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Colombia,COL,South America,Americas,"(1) Murindo, Vigia del Fuerte, Gedeza, Bellaluz, Bebaremeno, Bellavista (Antioquia and Choco Province), (2) Murindo Apartado Medellin area, (3) San Pedro de Uraba",NA,Volcanic activity,NA,NA,No,No,TRUE,7,Richter,7.123 N,7 W.887,3:32,NA,1992,10,17,1992,10,17,11,135,NA,1500,1635,NA,NA,NA,54.8846424128027,NA,NA,NA,NA,murindo apartado medellin area,TRUE,NA,NA
1992-0151-COL,1992,0151,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Colombia,COL,South America,Americas,"(1) Murindo, Vigia del Fuerte, Gedeza, Bellaluz, Bebaremeno, Bellavista (Antioquia and Choco Province), (2) Murindo Apartado Medellin area, (3) San Pedro de Uraba",NA,Volcanic activity,NA,NA,No,No,TRUE,7,Richter,7.123 N,7 W.887,3:32,NA,1992,10,17,1992,10,17,11,135,NA,1500,1635,NA,NA,NA,54.8846424128027,NA,NA,NA,NA,san pedro de uraba,TRUE,8.28971,-76.37489
1992-0204-CHL,1992,0204,NA,Natural,Meteorological,Storm,NA,NA,NA,Chile,CHL,South America,Americas,North,NA,Flood,NA,NA,No,No,NA,NA,Kph,NA,NA,NA,NA,1992,5,26,1992,5,28,NA,NA,NA,20000,20000,NA,NA,NA,54.8846424128027,NA,NA,NA,NA,north,FALSE,-50.43056,-75.45222
1992-0357-CHN,1992,0357,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,Polly,China,CHN,Eastern Asia,Asia,"Zhejiang, Fujian, Shangdong provinces",NA,Flood,NA,NA,No,No,NA,26333,Kph,NA,NA,NA,NA,1992,8,29,1992,9,2,168,NA,5000000,NA,5000000,NA,NA,412400,54.8846424128027,NA,NA,NA,NA,zhejiang,FALSE,30.29365,120.16142
1992-0357-CHN,1992,0357,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,Polly,China,CHN,Eastern Asia,Asia,"Zhejiang, Fujian, Shangdong provinces",NA,Flood,NA,NA,No,No,NA,26333,Kph,NA,NA,NA,NA,1992,8,29,1992,9,2,168,NA,5000000,NA,5000000,NA,NA,412400,54.8846424128027,NA,NA,NA,NA,fujian,FALSE,26.25,118
1992-0357-CHN,1992,0357,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,Polly,China,CHN,Eastern Asia,Asia,"Zhejiang, Fujian, Shangdong provinces",NA,Flood,NA,NA,No,No,NA,26333,Kph,NA,NA,NA,NA,1992,8,29,1992,9,2,168,NA,5000000,NA,5000000,NA,NA,412400,54.8846424128027,NA,NA,NA,NA,shangdong,FALSE,30.0862,83.1701
1992-0197-AFG,1992,0197,NA,Natural,Hydrological,Flood,NA,NA,NA,Afghanistan,AFG,Southern Asia,Asia,Faizabad,NA,NA,NA,NA,No,No,NA,NA,Km2,NA,NA,NA,NA,1992,5,8,1992,5,8,150,NA,NA,NA,NA,NA,NA,NA,54.8846424128027,NA,NA,NA,NA,faizabad,FALSE,37.11664,70.58002
1992-0160-ALB,1992,0160,NA,Natural,Hydrological,Flood,Flash flood,NA,NA,Albania,ALB,Southern Europe,Europe,"Kruja, Lac, Lezha, Shkdora, Tropja, Mirdita, Mat, Kukes districts",Brief torrential rain,NA,NA,Yes,No,No,TRUE,5620,Km2,NA,NA,NA,"mati, Fani, Drimi",1992,11,17,1992,11,19,11,NA,35000,NA,35000,NA,NA,7000,54.8846424128027,NA,NA,NA,NA,kruja,FALSE,41.50917,19.79278
1992-0160-ALB,1992,0160,NA,Natural,Hydrological,Flood,Flash flood,NA,NA,Albania,ALB,Southern Europe,Europe,"Kruja, Lac, Lezha, Shkdora, Tropja, Mirdita, Mat, Kukes districts",Brief torrential rain,NA,NA,Yes,No,No,TRUE,5620,Km2,NA,NA,NA,"mati, Fani, Drimi",1992,11,17,1992,11,19,11,NA,35000,NA,35000,NA,NA,7000,54.8846424128027,NA,NA,NA,NA,lac,FALSE,41.63556,19.71306
1992-0160-ALB,1992,0160,NA,Natural,Hydrological,Flood,Flash flood,NA,NA,Albania,ALB,Southern Europe,Europe,"Kruja, Lac, Lezha, Shkdora, Tropja, Mirdita, Mat, Kukes districts",Brief torrential rain,NA,NA,Yes,No,No,TRUE,5620,Km2,NA,NA,NA,"mati, Fani, Drimi",1992,11,17,1992,11,19,11,NA,35000,NA,35000,NA,NA,7000,54.8846424128027,NA,NA,NA,NA,lezha,FALSE,41.78361,19.64361
1992-0160-ALB,1992,0160,NA,Natural,Hydrological,Flood,Flash flood,NA,NA,Albania,ALB,Southern Europe,Europe,"Kruja, Lac, Lezha, Shkdora, Tropja, Mirdita, Mat, Kukes districts",Brief torrential rain,NA,NA,Yes,No,No,TRUE,5620,Km2,NA,NA,NA,"mati, Fani, Drimi",1992,11,17,1992,11,19,11,NA,35000,NA,35000,NA,NA,7000,54.8846424128027,NA,NA,NA,NA,shkdora,FALSE,NA,NA
1992-0160-ALB,1992,0160,NA,Natural,Hydrological,Flood,Flash flood,NA,NA,Albania,ALB,Southern Europe,Europe,"Kruja, Lac, Lezha, Shkdora, Tropja, Mirdita, Mat, Kukes districts",Brief torrential rain,NA,NA,Yes,No,No,TRUE,5620,Km2,NA,NA,NA,"mati, Fani, Drimi",1992,11,17,1992,11,19,11,NA,35000,NA,35000,NA,NA,7000,54.8846424128027,NA,NA,NA,NA,tropja,FALSE,NA,NA
1992-0160-ALB,1992,0160,NA,Natural,Hydrological,Flood,Flash flood,NA,NA,Albania,ALB,Southern Europe,Europe,"Kruja, Lac, Lezha, Shkdora, Tropja, Mirdita, Mat, Kukes districts",Brief torrential rain,NA,NA,Yes,No,No,TRUE,5620,Km2,NA,NA,NA,"mati, Fani, Drimi",1992,11,17,1992,11,19,11,NA,35000,NA,35000,NA,NA,7000,54.8846424128027,NA,NA,NA,NA,mirdita,FALSE,41.91667,20.08333
1992-0160-ALB,1992,0160,NA,Natural,Hydrological,Flood,Flash flood,NA,NA,Albania,ALB,Southern Europe,Europe,"Kruja, Lac, Lezha, Shkdora, Tropja, Mirdita, Mat, Kukes districts",Brief torrential rain,NA,NA,Yes,No,No,TRUE,5620,Km2,NA,NA,NA,"mati, Fani, Drimi",1992,11,17,1992,11,19,11,NA,35000,NA,35000,NA,NA,7000,54.8846424128027,NA,NA,NA,NA,mat,FALSE,41.63317,20.01228
1992-0160-ALB,1992,0160,NA,Natural,Hydrological,Flood,Flash flood,NA,NA,Albania,ALB,Southern Europe,Europe,"Kruja, Lac, Lezha, Shkdora, Tropja, Mirdita, Mat, Kukes districts",Brief torrential rain,NA,NA,Yes,No,No,TRUE,5620,Km2,NA,NA,NA,"mati, Fani, Drimi",1992,11,17,1992,11,19,11,NA,35000,NA,35000,NA,NA,7000,54.8846424128027,NA,NA,NA,NA,kukes,FALSE,42.07694,20.42194
1992-0075-ARG,1992,0075,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Argentina,ARG,South America,Americas,"Formosa, Misiones, Corrientes, Chaco, Sante FE, Entre Rios, Buenos Aires provinces",Heavy rain,NA,NA,Yes,No,No,TRUE,NA,Km2,NA,NA,NA,NA,1992,4,1,1992,7,2,NA,NA,NA,86074,86074,NA,NA,260000,54.8846424128027,NA,NA,NA,NA,formosa,FALSE,-26.18489,-58.17313
1992-0075-ARG,1992,0075,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Argentina,ARG,South America,Americas,"Formosa, Misiones, Corrientes, Chaco, Sante FE, Entre Rios, Buenos Aires provinces",Heavy rain,NA,NA,Yes,No,No,TRUE,NA,Km2,NA,NA,NA,NA,1992,4,1,1992,7,2,NA,NA,NA,86074,86074,NA,NA,260000,54.8846424128027,NA,NA,NA,NA,misiones,FALSE,-26.81427,-54.34387
1992-0075-ARG,1992,0075,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Argentina,ARG,South America,Americas,"Formosa, Misiones, Corrientes, Chaco, Sante FE, Entre Rios, Buenos Aires provinces",Heavy rain,NA,NA,Yes,No,No,TRUE,NA,Km2,NA,NA,NA,NA,1992,4,1,1992,7,2,NA,NA,NA,86074,86074,NA,NA,260000,54.8846424128027,NA,NA,NA,NA,corrientes,FALSE,-27.46784,-58.8344
1992-0075-ARG,1992,0075,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Argentina,ARG,South America,Americas,"Formosa, Misiones, Corrientes, Chaco, Sante FE, Entre Rios, Buenos Aires provinces",Heavy rain,NA,NA,Yes,No,No,TRUE,NA,Km2,NA,NA,NA,NA,1992,4,1,1992,7,2,NA,NA,NA,86074,86074,NA,NA,260000,54.8846424128027,NA,NA,NA,NA,chaco,FALSE,-26.33333,-60.5
1992-0075-ARG,1992,0075,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Argentina,ARG,South America,Americas,"Formosa, Misiones, Corrientes, Chaco, Sante FE, Entre Rios, Buenos Aires provinces",Heavy rain,NA,NA,Yes,No,No,TRUE,NA,Km2,NA,NA,NA,NA,1992,4,1,1992,7,2,NA,NA,NA,86074,86074,NA,NA,260000,54.8846424128027,NA,NA,NA,NA,sante fe,FALSE,NA,NA
1992-0075-ARG,1992,0075,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Argentina,ARG,South America,Americas,"Formosa, Misiones, Corrientes, Chaco, Sante FE, Entre Rios, Buenos Aires provinces",Heavy rain,NA,NA,Yes,No,No,TRUE,NA,Km2,NA,NA,NA,NA,1992,4,1,1992,7,2,NA,NA,NA,86074,86074,NA,NA,260000,54.8846424128027,NA,NA,NA,NA,entre rios,FALSE,-32,-59
1992-0075-ARG,1992,0075,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Argentina,ARG,South America,Americas,"Formosa, Misiones, Corrientes, Chaco, Sante FE, Entre Rios, Buenos Aires provinces",Heavy rain,NA,NA,Yes,No,No,TRUE,NA,Km2,NA,NA,NA,NA,1992,4,1,1992,7,2,NA,NA,NA,86074,86074,NA,NA,260000,54.8846424128027,NA,NA,NA,NA,buenos aires,FALSE,-34.61315,-58.37723
1992-0178-AUS,1992,0178,NA,Natural,Meteorological,Storm,Convective storm,Hail,NA,Australia,AUS,Australia and New Zealand,Oceania,Sydney region,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1992,2,12,1992,2,12,NA,NA,NA,NA,NA,NA,48100,103100,54.8846424128027,NA,NA,NA,NA,sydney,FALSE,-33.86785,151.20732
1992-0380-AUS,1992,0380,NA,Natural,Meteorological,Storm,Convective storm,Severe storm,NA,Australia,AUS,Australia and New Zealand,Oceania,Victoria,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1992,12,18,1992,12,18,2,NA,120,NA,120,NA,NA,274900,54.8846424128027,NA,NA,NA,NA,victoria,FALSE,-37.814,144.96332
1992-9543-AUS,1992,9543,NA,Natural,Climatological,Drought,Drought,NA,NA,Australia,AUS,Australia and New Zealand,Oceania,Queensland,NA,NA,NA,NA,No,Yes,NA,NA,Km2,NA,NA,NA,NA,1992,12,NA,1995,12,NA,NA,NA,7000000,NA,7000000,NA,NA,1500000,54.8846424128027,NA,NA,NA,NA,queensland,FALSE,-27.46794,153.02809
1992-0244-BDI,1992,0244,NA,Natural,Biological,Epidemic,Bacterial disease,NA,NA,Burundi,BDI,Eastern Africa,Africa,Ruyigi province,NA,NA,NA,Yes,NA,NA,NA,NA,Vaccinated,NA,NA,NA,NA,1992,9,NA,1992,9,NA,220,NA,2068,NA,2068,NA,NA,NA,54.8846424128027,NA,NA,NA,NA,ruyigi,FALSE,-3.47639,30.24861
1992-0190-BGD,1992,0190,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Bangladesh,BGD,Southern Asia,Asia,"Kishoreganj, Brahmambaria districts",NA,NA,NA,NA,No,No,NA,NA,Km2,NA,NA,NA,NA,1992,4,18,1992,4,18,15,200,NA,NA,200,NA,NA,NA,54.8846424128027,NA,NA,NA,NA,kishoreganj,FALSE,24.43944,90.78291
1992-0190-BGD,1992,0190,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Bangladesh,BGD,Southern Asia,Asia,"Kishoreganj, Brahmambaria districts",NA,NA,NA,NA,No,No,NA,NA,Km2,NA,NA,NA,NA,1992,4,18,1992,4,18,15,200,NA,NA,200,NA,NA,NA,54.8846424128027,NA,NA,NA,NA,brahmambaria,FALSE,NA,NA
1992-0213-BGD,1992,0213,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Bangladesh,BGD,Southern Asia,Asia,"Maheskali, Chittagong, Cox's Bazaar districts",Monsoonal rain,NA,NA,NA,No,No,NA,NA,Km2,NA,NA,NA,NA,1992,6,22,1992,6,26,2,NA,NA,45000,45000,NA,NA,NA,54.8846424128027,NA,NA,NA,NA,maheskali,FALSE,NA,NA
1992-0213-BGD,1992,0213,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Bangladesh,BGD,Southern Asia,Asia,"Maheskali, Chittagong, Cox's Bazaar districts",Monsoonal rain,NA,NA,NA,No,No,NA,NA,Km2,NA,NA,NA,NA,1992,6,22,1992,6,26,2,NA,NA,45000,45000,NA,NA,NA,54.8846424128027,NA,NA,NA,NA,chittagong,FALSE,22.3384,91.83168
1992-0213-BGD,1992,0213,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Bangladesh,BGD,Southern Asia,Asia,"Maheskali, Chittagong, Cox's Bazaar districts",Monsoonal rain,NA,NA,NA,No,No,NA,NA,Km2,NA,NA,NA,NA,1992,6,22,1992,6,26,2,NA,NA,45000,45000,NA,NA,NA,54.8846424128027,NA,NA,NA,NA,cox's bazaar,FALSE,NA,NA
1992-0293-BGD,1992,0293,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Bangladesh,BGD,Southern Asia,Asia,North-East,NA,NA,NA,NA,No,No,NA,NA,Km2,NA,NA,NA,NA,1992,7,11,1992,7,11,NA,NA,NA,30000,30000,NA,NA,NA,54.8846424128027,NA,NA,NA,NA,north-east,FALSE,NA,NA
1992-0192-BGD,1992,0192,NA,Natural,Meteorological,Storm,NA,NA,NA,Bangladesh,BGD,Southern Asia,Asia,North,NA,NA,NA,NA,No,No,NA,NA,Kph,NA,NA,NA,NA,1992,4,22,1992,4,22,16,100,NA,NA,100,NA,NA,NA,54.8846424128027,NA,NA,NA,NA,north,FALSE,22.65295,90.99808
1992-0289-BGD,1992,0289,NA,Natural,Biological,Epidemic,NA,NA,NA,Bangladesh,BGD,Southern Asia,Asia,North,NA,NA,NA,NA,NA,NA,NA,NA,Vaccinated,NA,NA,NA,NA,1992,4,NA,1992,4,NA,200,NA,NA,NA,NA,NA,NA,NA,54.8846424128027,NA,NA,NA,NA,north,FALSE,22.65295,90.99808
1992-0065-BHS,1992,0065,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,Andrew,Bahamas (the),BHS,Caribbean,Americas,"Eleuthera, Bimini, Berry Islands",NA,NA,NA,Yes,NA,NA,TRUE,241,Kph,NA,NA,NA,NA,1992,8,23,1992,8,23,4,NA,NA,1700,1700,NA,NA,250000,54.8846424128027,NA,NA,NA,NA,eleuthera,FALSE,24.80083,-76.18306
1992-0065-BHS,1992,0065,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,Andrew,Bahamas (the),BHS,Caribbean,Americas,"Eleuthera, Bimini, Berry Islands",NA,NA,NA,Yes,NA,NA,TRUE,241,Kph,NA,NA,NA,NA,1992,8,23,1992,8,23,4,NA,NA,1700,1700,NA,NA,250000,54.8846424128027,NA,NA,NA,NA,bimini,FALSE,25.70444,-79.28889
1992-0065-BHS,1992,0065,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,Andrew,Bahamas (the),BHS,Caribbean,Americas,"Eleuthera, Bimini, Berry Islands",NA,NA,NA,Yes,NA,NA,TRUE,241,Kph,NA,NA,NA,NA,1992,8,23,1992,8,23,4,NA,NA,1700,1700,NA,NA,250000,54.8846424128027,NA,NA,NA,NA,berry islands,FALSE,25.72111,-77.83139
1992-0023-BOL,1992,0023,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Bolivia (Plurinational State of),BOL,South America,Americas,"Santa Cruz, Beni, Pando, Cochabamba departments",Heavy rain,NA,NA,NA,No,No,TRUE,NA,Km2,NA,NA,NA,NA,1992,3,10,1992,3,11,4,50,NA,40000,40050,NA,NA,100000,54.8846424128027,NA,NA,NA,NA,santa cruz,FALSE,-17.78629,-63.18117
1992-0023-BOL,1992,0023,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Bolivia (Plurinational State of),BOL,South America,Americas,"Santa Cruz, Beni, Pando, Cochabamba departments",Heavy rain,NA,NA,NA,No,No,TRUE,NA,Km2,NA,NA,NA,NA,1992,3,10,1992,3,11,4,50,NA,40000,40050,NA,NA,100000,54.8846424128027,NA,NA,NA,NA,beni,FALSE,-14,-65.5
1992-0023-BOL,1992,0023,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Bolivia (Plurinational State of),BOL,South America,Americas,"Santa Cruz, Beni, Pando, Cochabamba departments",Heavy rain,NA,NA,NA,No,No,TRUE,NA,Km2,NA,NA,NA,NA,1992,3,10,1992,3,11,4,50,NA,40000,40050,NA,NA,100000,54.8846424128027,NA,NA,NA,NA,pando,FALSE,-11.33333,-67.66667
1992-0023-BOL,1992,0023,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Bolivia (Plurinational State of),BOL,South America,Americas,"Santa Cruz, Beni, Pando, Cochabamba departments",Heavy rain,NA,NA,NA,No,No,TRUE,NA,Km2,NA,NA,NA,NA,1992,3,10,1992,3,11,4,50,NA,40000,40050,NA,NA,100000,54.8846424128027,NA,NA,NA,NA,cochabamba s,FALSE,-17.83333,-64.8
1992-0552-BOL,1992,0552,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Bolivia (Plurinational State of),BOL,South America,Americas,Santa Cruz,Heavy rains,NA,NA,NA,No,No,NA,NA,Km2,NA,NA,NA,NA,1992,1,1,1992,5,26,NA,NA,NA,NA,NA,NA,NA,100000,54.8846424128027,NA,NA,NA,NA,santa cruz,FALSE,-17.78629,-63.18117
1992-0161-BOL,1992,0161,NA,Natural,Hydrological,Landslide,Mudslide,NA,NA,Bolivia (Plurinational State of),BOL,South America,Americas,"llipi (Tipuani, la Paz department)",NA,NA,NA,Yes,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,1992,12,8,1992,12,8,49,100,NA,500,600,NA,NA,400000,54.8846424128027,NA,NA,NA,NA,llipi,TRUE,-17.18333,-67.38333
1992-0161-BOL,1992,0161,NA,Natural,Hydrological,Landslide,Mudslide,NA,NA,Bolivia (Plurinational State of),BOL,South America,Americas,"llipi (Tipuani, la Paz department)",NA,NA,NA,Yes,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,1992,12,8,1992,12,8,49,100,NA,500,600,NA,NA,400000,54.8846424128027,NA,NA,NA,NA,tipuani,TRUE,-15.55,-68
1992-0161-BOL,1992,0161,NA,Natural,Hydrological,Landslide,Mudslide,NA,NA,Bolivia (Plurinational State of),BOL,South America,Americas,"llipi (Tipuani, la Paz department)",NA,NA,NA,Yes,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,1992,12,8,1992,12,8,49,100,NA,500,600,NA,NA,400000,54.8846424128027,NA,NA,NA,NA,la paz,TRUE,-16.5,-68.15
1992-0076-BRA,1992,0076,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Brazil,BRA,South America,Americas,"Rio do Sul, Santa Catarina, Parana states",Heavy rain,NA,NA,NA,No,No,TRUE,NA,Km2,NA,NA,NA,NA,1992,4,1,1992,7,2,29,270,125223,NA,125493,NA,NA,NA,54.8846424128027,NA,NA,NA,NA,rio do sul,FALSE,-30,-53.5
1992-0076-BRA,1992,0076,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Brazil,BRA,South America,Americas,"Rio do Sul, Santa Catarina, Parana states",Heavy rain,NA,NA,NA,No,No,TRUE,NA,Km2,NA,NA,NA,NA,1992,4,1,1992,7,2,29,270,125223,NA,125493,NA,NA,NA,54.8846424128027,NA,NA,NA,NA,santa catarina,FALSE,-27,-50
1992-0076-BRA,1992,0076,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Brazil,BRA,South America,Americas,"Rio do Sul, Santa Catarina, Parana states",Heavy rain,NA,NA,NA,No,No,TRUE,NA,Km2,NA,NA,NA,NA,1992,4,1,1992,7,2,29,270,125223,NA,125493,NA,NA,NA,54.8846424128027,NA,NA,NA,NA,parana,FALSE,-25.42778,-49.27306
1992-0183-BRA,1992,0183,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Brazil,BRA,South America,Americas,Mato Grosso do Sul,Heavy rains,NA,NA,NA,No,No,NA,NA,Km2,NA,NA,NA,NA,1992,2,24,1992,3,1,12,NA,NA,1500,1500,NA,NA,NA,54.8846424128027,NA,NA,NA,NA,mato grosso do sul,FALSE,-20.5,-55
1992-0042-BRA,1992,0042,NA,Natural,Hydrological,Landslide,Mudslide,NA,NA,Brazil,BRA,South America,Americas,"Barraguinha (Near Belo Horizonte, Minas Gerais state)",NA,NA,NA,NA,No,No,NA,NA,NA,NA,NA,NA,NA,1992,3,18,1992,3,20,30,60,NA,NA,60,NA,NA,NA,54.8846424128027,NA,NA,NA,NA,barraguinha,TRUE,NA,NA
1992-0042-BRA,1992,0042,NA,Natural,Hydrological,Landslide,Mudslide,NA,NA,Brazil,BRA,South America,Americas,"Barraguinha (Near Belo Horizonte, Minas Gerais state)",NA,NA,NA,NA,No,No,NA,NA,NA,NA,NA,NA,NA,1992,3,18,1992,3,20,30,60,NA,NA,60,NA,NA,NA,54.8846424128027,NA,NA,NA,NA,belo horizonte,TRUE,-19.92083,-43.93778
1992-0042-BRA,1992,0042,NA,Natural,Hydrological,Landslide,Mudslide,NA,NA,Brazil,BRA,South America,Americas,"Barraguinha (Near Belo Horizonte, Minas Gerais state)",NA,NA,NA,NA,No,No,NA,NA,NA,NA,NA,NA,NA,1992,3,18,1992,3,20,30,60,NA,NA,60,NA,NA,NA,54.8846424128027,NA,NA,NA,NA,minas gerais,TRUE,-19.92083,-43.93778
1992-0154-CAF,1992,0154,NA,Natural,Biological,Epidemic,Bacterial disease,NA,NA,Central African Republic,CAF,Middle Africa,Africa,"Bouzom, Paqua, Bouar",NA,NA,NA,Yes,NA,NA,NA,NA,Vaccinated,NA,NA,NA,NA,1992,3,12,1992,3,12,56,NA,418,NA,418,NA,NA,NA,54.8846424128027,NA,NA,NA,NA,bouzom,FALSE,NA,NA
1992-0154-CAF,1992,0154,NA,Natural,Biological,Epidemic,Bacterial disease,NA,NA,Central African Republic,CAF,Middle Africa,Africa,"Bouzom, Paqua, Bouar",NA,NA,NA,Yes,NA,NA,NA,NA,Vaccinated,NA,NA,NA,NA,1992,3,12,1992,3,12,56,NA,418,NA,418,NA,NA,NA,54.8846424128027,NA,NA,NA,NA,paqua,FALSE,NA,NA
1992-0154-CAF,1992,0154,NA,Natural,Biological,Epidemic,Bacterial disease,NA,NA,Central African Republic,CAF,Middle Africa,Africa,"Bouzom, Paqua, Bouar",NA,NA,NA,Yes,NA,NA,NA,NA,Vaccinated,NA,NA,NA,NA,1992,3,12,1992,3,12,56,NA,418,NA,418,NA,NA,NA,54.8846424128027,NA,NA,NA,NA,bouar,FALSE,5.93404,15.59599
1992-0504-CAN,1992,0504,NA,Natural,Meteorological,Extreme temperature,Cold wave,NA,NA,Canada,CAN,Northern America,Americas,Ontario,NA,NA,NA,NA,No,No,NA,NA,°C,NA,NA,NA,NA,1992,12,NA,1993,4,NA,NA,NA,NA,NA,NA,NA,NA,2000000,54.8846424128027,NA,NA,NA,NA,ontario,FALSE,43.70011,-79.4163
