Dis No,Year,Seq,Glide,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,Disaster Subsubtype,Event Name,Country,ISO,Region,Continent,Location,Origin,Associated Dis,Associated Dis2,OFDA Response,Appeal,Declaration,Aid Contribution,Dis Mag Value,Dis Mag Scale,Latitude,Longitude,Local Time,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No Injured,No Affected,No Homeless,Total Affected,Reconstruction Costs ('000 US$),Insured Damages ('000 US$),Total Damages ('000 US$),CPI,Adm Level,Admin1 Code,Admin2 Code,Geo Locations,location_word,uncertain_location_specificity,lat,lng
1991-0172-ROU,1991,0172,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Romania,ROU,Eastern Europe,Europe,"Bacau, Suceava, Neamt, Onesti",Heavy rain,Broken Dam/Burst bank,NA,Yes,Yes,No,NA,40940,Km2,NA,NA,NA,NA,1991,7,29,1991,7,30,108,NA,7000,8000,15000,NA,NA,50000,53.2711566167213,NA,NA,NA,NA,onesti,FALSE,46.25,26.75
1991-9316-FRA,1991,9316,NA,Natural,Climatological,Drought,Drought,NA,NA,France,FRA,Western Europe,Europe,"Limousin, Poitou-Charente, Aquitaine, Midi Pyrenees, Normandie",NA,Wildfire,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1991,7,NA,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.2711566167213,NA,NA,NA,NA,limousin,FALSE,45.76667,1.7
1991-9316-FRA,1991,9316,NA,Natural,Climatological,Drought,Drought,NA,NA,France,FRA,Western Europe,Europe,"Limousin, Poitou-Charente, Aquitaine, Midi Pyrenees, Normandie",NA,Wildfire,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1991,7,NA,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.2711566167213,NA,NA,NA,NA,poitou-charente,FALSE,46.16308,-1.15222
1991-9316-FRA,1991,9316,NA,Natural,Climatological,Drought,Drought,NA,NA,France,FRA,Western Europe,Europe,"Limousin, Poitou-Charente, Aquitaine, Midi Pyrenees, Normandie",NA,Wildfire,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1991,7,NA,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.2711566167213,NA,NA,NA,NA,aquitaine,FALSE,44.84044,-0.5805
1991-9316-FRA,1991,9316,NA,Natural,Climatological,Drought,Drought,NA,NA,France,FRA,Western Europe,Europe,"Limousin, Poitou-Charente, Aquitaine, Midi Pyrenees, Normandie",NA,Wildfire,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1991,7,NA,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.2711566167213,NA,NA,NA,NA,midi pyrenees,FALSE,43.75,1.5
1991-9316-FRA,1991,9316,NA,Natural,Climatological,Drought,Drought,NA,NA,France,FRA,Western Europe,Europe,"Limousin, Poitou-Charente, Aquitaine, Midi Pyrenees, Normandie",NA,Wildfire,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1991,7,NA,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.2711566167213,NA,NA,NA,NA,normandie,FALSE,49.44313,1.09932
1991-0374-IND,1991,0374,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,4B,India,IND,Southern Asia,Asia,"Andhra Pradesh, Tamil Nadu, Pondicherry",NA,Flood,NA,NA,No,No,NA,NA,Kph,NA,NA,NA,NA,1991,11,12,1991,11,19,125,NA,25000,NA,25000,NA,NA,NA,53.2711566167213,NA,NA,NA,NA,andhra pradesh,FALSE,15.83333,79.75
1991-0374-IND,1991,0374,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,4B,India,IND,Southern Asia,Asia,"Andhra Pradesh, Tamil Nadu, Pondicherry",NA,Flood,NA,NA,No,No,NA,NA,Kph,NA,NA,NA,NA,1991,11,12,1991,11,19,125,NA,25000,NA,25000,NA,NA,NA,53.2711566167213,NA,NA,NA,NA,tamil nadu,FALSE,13.08784,80.27847
1991-0374-IND,1991,0374,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,4B,India,IND,Southern Asia,Asia,"Andhra Pradesh, Tamil Nadu, Pondicherry",NA,Flood,NA,NA,No,No,NA,NA,Kph,NA,NA,NA,NA,1991,11,12,1991,11,19,125,NA,25000,NA,25000,NA,NA,NA,53.2711566167213,NA,NA,NA,NA,pondicherry,FALSE,11.93381,79.82979
1991-0295-ESP,1991,0295,NA,Natural,Climatological,Wildfire,"Land fire (Brush, Bush, Pasture)",NA,NA,Spain,ESP,Southern Europe,Europe,Valence,NA,NA,NA,NA,NA,NA,NA,200,Km2,NA,NA,NA,NA,1991,8,6,1991,8,6,NA,NA,NA,NA,NA,NA,NA,NA,53.2711566167213,NA,NA,NA,NA,valence,FALSE,39.46975,-0.37739
1991-0085-ETH,1991,0085,NA,Natural,Geophysical,Mass movement (dry),Landslide,NA,NA,Ethiopia,ETH,Eastern Africa,Africa,Hararghe Province,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,4,3,1991,4,3,13,NA,NA,NA,NA,NA,NA,NA,53.2711566167213,NA,NA,NA,NA,hararghe,FALSE,8.67245,40.84885
1991-0497-FRA,1991,0497,NA,Natural,Meteorological,Extreme temperature,Cold wave,NA,NA,France,FRA,Western Europe,Europe,"Champagne, Cognac, Provence, Touraine, Bordeaux",NA,NA,NA,NA,No,No,NA,NA,°C,NA,NA,NA,NA,1991,4,20,1991,4,21,NA,NA,NA,NA,NA,NA,NA,772000,53.2711566167213,NA,NA,NA,NA,champagne,FALSE,48.58392,7.74553
1991-0497-FRA,1991,0497,NA,Natural,Meteorological,Extreme temperature,Cold wave,NA,NA,France,FRA,Western Europe,Europe,"Champagne, Cognac, Provence, Touraine, Bordeaux",NA,NA,NA,NA,No,No,NA,NA,°C,NA,NA,NA,NA,1991,4,20,1991,4,21,NA,NA,NA,NA,NA,NA,NA,772000,53.2711566167213,NA,NA,NA,NA,cognac,FALSE,45.69581,-0.32867
1991-0497-FRA,1991,0497,NA,Natural,Meteorological,Extreme temperature,Cold wave,NA,NA,France,FRA,Western Europe,Europe,"Champagne, Cognac, Provence, Touraine, Bordeaux",NA,NA,NA,NA,No,No,NA,NA,°C,NA,NA,NA,NA,1991,4,20,1991,4,21,NA,NA,NA,NA,NA,NA,NA,772000,53.2711566167213,NA,NA,NA,NA,provence,FALSE,43.29695,5.38107
1991-0497-FRA,1991,0497,NA,Natural,Meteorological,Extreme temperature,Cold wave,NA,NA,France,FRA,Western Europe,Europe,"Champagne, Cognac, Provence, Touraine, Bordeaux",NA,NA,NA,NA,No,No,NA,NA,°C,NA,NA,NA,NA,1991,4,20,1991,4,21,NA,NA,NA,NA,NA,NA,NA,772000,53.2711566167213,NA,NA,NA,NA,touraine,FALSE,47.34031,0.99024
1991-0497-FRA,1991,0497,NA,Natural,Meteorological,Extreme temperature,Cold wave,NA,NA,France,FRA,Western Europe,Europe,"Champagne, Cognac, Provence, Touraine, Bordeaux",NA,NA,NA,NA,No,No,NA,NA,°C,NA,NA,NA,NA,1991,4,20,1991,4,21,NA,NA,NA,NA,NA,NA,NA,772000,53.2711566167213,NA,NA,NA,NA,bordeaux,FALSE,44.84044,-0.5805
1991-0004-GBR,1991,0004,NA,Natural,Meteorological,Storm,NA,NA,Undine,United Kingdom of Great Britain and Northern Ireland (the),GBR,Northern Europe,Europe,Wales,NA,NA,NA,NA,No,No,NA,NA,Kph,NA,NA,NA,NA,1991,1,5,1991,1,6,48,NA,NA,NA,NA,NA,480000,900000,53.2711566167213,NA,NA,NA,NA,wales,FALSE,51.48,-3.18
1991-0188-GHA,1991,0188,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Ghana,GHA,Western Africa,Africa,"Accra, Suhum",Heavy rain,NA,NA,NA,No,No,NA,NA,Km2,NA,NA,NA,NA,1991,7,14,1991,7,16,5,NA,2000000,NA,2000000,NA,NA,NA,53.2711566167213,NA,NA,NA,NA,accra,FALSE,5.55602,-0.1969
1991-0188-GHA,1991,0188,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Ghana,GHA,Western Africa,Africa,"Accra, Suhum",Heavy rain,NA,NA,NA,No,No,NA,NA,Km2,NA,NA,NA,NA,1991,7,14,1991,7,16,5,NA,2000000,NA,2000000,NA,NA,NA,53.2711566167213,NA,NA,NA,NA,suhum,FALSE,6.04089,-0.45004
1991-0469-GHA,1991,0469,NA,Natural,Biological,Epidemic,Bacterial disease,NA,Cholera,Ghana,GHA,Western Africa,Africa,East Gonja,NA,NA,NA,NA,NA,NA,NA,NA,Vaccinated,NA,NA,NA,NA,1991,10,16,1991,10,16,20,NA,NA,NA,NA,NA,NA,NA,53.2711566167213,NA,NA,NA,NA,east gonja,FALSE,8.57151,-0.67731
1991-0046-GTM,1991,0046,NA,Natural,Geophysical,Mass movement (dry),Rockfall,NA,NA,Guatemala,GTM,Central America,Americas,Quetzaltenango province,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,1,6,1991,1,6,23,NA,NA,NA,NA,NA,NA,NA,53.2711566167213,NA,NA,NA,NA,quetzaltenango,FALSE,14.83472,-91.51806
1991-0124-IDN,1991,0124,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Indonesia,IDN,South-Eastern Asia,Asia,Gorontalo area (Minahassa Peninsula),NA,NA,NA,NA,No,No,NA,7,Richter,1.196 N,122.787 E,12:18,NA,1991,6,20,1991,6,20,NA,NA,1000,NA,1000,NA,NA,NA,53.2711566167213,NA,NA,NA,NA,gorontalo area,TRUE,NA,NA
1991-0124-IDN,1991,0124,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Indonesia,IDN,South-Eastern Asia,Asia,Gorontalo area (Minahassa Peninsula),NA,NA,NA,NA,No,No,NA,7,Richter,1.196 N,122.787 E,12:18,NA,1991,6,20,1991,6,20,NA,NA,1000,NA,1000,NA,NA,NA,53.2711566167213,NA,NA,NA,NA,minahassa peninsula,TRUE,1,124.58333
1991-0165-IDN,1991,0165,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Indonesia,IDN,South-Eastern Asia,Asia,"Kalabahi (Alors district, Timor)",NA,NA,NA,Yes,No,No,NA,7,Richter,8.099 S,125.681 E,20:00,NA,1991,7,4,1991,7,4,28,191,15000,1000,16191,NA,NA,18000,53.2711566167213,NA,NA,NA,NA,kalabahi,TRUE,-8.2215,124.5126
1991-0165-IDN,1991,0165,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Indonesia,IDN,South-Eastern Asia,Asia,"Kalabahi (Alors district, Timor)",NA,NA,NA,Yes,No,No,NA,7,Richter,8.099 S,125.681 E,20:00,NA,1991,7,4,1991,7,4,28,191,15000,1000,16191,NA,NA,18000,53.2711566167213,NA,NA,NA,NA,alors,TRUE,NA,NA
1991-0165-IDN,1991,0165,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Indonesia,IDN,South-Eastern Asia,Asia,"Kalabahi (Alors district, Timor)",NA,NA,NA,Yes,No,No,NA,7,Richter,8.099 S,125.681 E,20:00,NA,1991,7,4,1991,7,4,28,191,15000,1000,16191,NA,NA,18000,53.2711566167213,NA,NA,NA,NA,timor,TRUE,-8.83333,126
1991-0417-IDN,1991,0417,NA,Natural,Geophysical,Volcanic activity,Ash fall,NA,Mt. Lokon,Indonesia,IDN,South-Eastern Asia,Asia,"Minahasa (Tomohon district, North Sulawesi)",NA,NA,NA,NA,No,No,NA,NA,NA,1.36 N,124.79 E,9:31,NA,1991,10,24,1991,10,24,NA,NA,7679,NA,7679,NA,NA,1000,53.2711566167213,NA,NA,NA,NA,minahasa,TRUE,1,124.58333
1991-0417-IDN,1991,0417,NA,Natural,Geophysical,Volcanic activity,Ash fall,NA,Mt. Lokon,Indonesia,IDN,South-Eastern Asia,Asia,"Minahasa (Tomohon district, North Sulawesi)",NA,NA,NA,NA,No,No,NA,NA,NA,1.36 N,124.79 E,9:31,NA,1991,10,24,1991,10,24,NA,NA,7679,NA,7679,NA,NA,1000,53.2711566167213,NA,NA,NA,NA,tomohon,TRUE,1.31307,124.83404
1991-0417-IDN,1991,0417,NA,Natural,Geophysical,Volcanic activity,Ash fall,NA,Mt. Lokon,Indonesia,IDN,South-Eastern Asia,Asia,"Minahasa (Tomohon district, North Sulawesi)",NA,NA,NA,NA,No,No,NA,NA,NA,1.36 N,124.79 E,9:31,NA,1991,10,24,1991,10,24,NA,NA,7679,NA,7679,NA,NA,1000,53.2711566167213,NA,NA,NA,NA,north sulawesi,TRUE,1.25,124.83333
1991-0512-IDN,1991,0512,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Indonesia,IDN,South-Eastern Asia,Asia,Kalimatan province,NA,NA,NA,NA,No,No,NA,NA,Km2,NA,NA,NA,NA,1991,6,6,1991,6,6,97,NA,NA,NA,NA,NA,NA,NA,53.2711566167213,NA,NA,NA,NA,kalimatan,FALSE,NA,NA
1991-0692-IDN,1991,0692,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Indonesia,IDN,South-Eastern Asia,Asia,"Riau, Jambi, Lampung provinces (Sumatra)",Heavy rain,NA,NA,NA,No,No,NA,NA,Km2,NA,NA,NA,NA,1991,12,16,1991,12,19,15,NA,240000,NA,240000,NA,NA,14800,53.2711566167213,NA,NA,NA,NA,riau,TRUE,0.63333,107.01868
1991-0692-IDN,1991,0692,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Indonesia,IDN,South-Eastern Asia,Asia,"Riau, Jambi, Lampung provinces (Sumatra)",Heavy rain,NA,NA,NA,No,No,NA,NA,Km2,NA,NA,NA,NA,1991,12,16,1991,12,19,15,NA,240000,NA,240000,NA,NA,14800,53.2711566167213,NA,NA,NA,NA,jambi,TRUE,-1.6,103.61667
1991-0692-IDN,1991,0692,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Indonesia,IDN,South-Eastern Asia,Asia,"Riau, Jambi, Lampung provinces (Sumatra)",Heavy rain,NA,NA,NA,No,No,NA,NA,Km2,NA,NA,NA,NA,1991,12,16,1991,12,19,15,NA,240000,NA,240000,NA,NA,14800,53.2711566167213,NA,NA,NA,NA,lampung,TRUE,-5.42917,105.26111
1991-0692-IDN,1991,0692,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Indonesia,IDN,South-Eastern Asia,Asia,"Riau, Jambi, Lampung provinces (Sumatra)",Heavy rain,NA,NA,NA,No,No,NA,NA,Km2,NA,NA,NA,NA,1991,12,16,1991,12,19,15,NA,240000,NA,240000,NA,NA,14800,53.2711566167213,NA,NA,NA,NA,sumatra,TRUE,3.58333,98.66667
1991-0010-IDN,1991,0010,NA,Natural,Hydrological,Landslide,Landslide,NA,NA,Indonesia,IDN,South-Eastern Asia,Asia,Java,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,1,16,1991,1,16,33,NA,NA,NA,NA,NA,NA,NA,53.2711566167213,NA,NA,NA,NA,java,FALSE,-7.49167,110.00444
1991-0084-IDN,1991,0084,NA,Natural,Biological,Epidemic,Bacterial disease,NA,Cholera,Indonesia,IDN,South-Eastern Asia,Asia,Aceh province (North Sumatra),NA,NA,NA,NA,NA,NA,NA,NA,Vaccinated,NA,NA,NA,NA,1991,3,NA,1991,3,NA,55,NA,6000,NA,6000,NA,NA,NA,53.2711566167213,NA,NA,NA,NA,aceh,TRUE,5.54167,95.33333
1991-0084-IDN,1991,0084,NA,Natural,Biological,Epidemic,Bacterial disease,NA,Cholera,Indonesia,IDN,South-Eastern Asia,Asia,Aceh province (North Sumatra),NA,NA,NA,NA,NA,NA,NA,NA,Vaccinated,NA,NA,NA,NA,1991,3,NA,1991,3,NA,55,NA,6000,NA,6000,NA,NA,NA,53.2711566167213,NA,NA,NA,NA,north sumatra,TRUE,3.58333,98.66667
1991-0672-IDN,1991,0672,NA,Natural,Biological,Epidemic,Bacterial disease,NA,Cholera,Indonesia,IDN,South-Eastern Asia,Asia,Sumatra Centrale,NA,NA,NA,NA,NA,NA,NA,NA,Vaccinated,NA,NA,NA,NA,1991,8,NA,1991,8,NA,35,NA,NA,NA,NA,NA,NA,NA,53.2711566167213,NA,NA,NA,NA,sumatra centrale,FALSE,NA,NA
1991-0669-IDN,1991,0669,NA,Natural,Biological,Epidemic,Viral disease,NA,Dengue fever,Indonesia,IDN,South-Eastern Asia,Asia,Java,NA,NA,NA,NA,NA,NA,NA,NA,Vaccinated,NA,NA,NA,NA,1991,1,15,1991,1,15,41,NA,NA,NA,NA,NA,NA,NA,53.2711566167213,NA,NA,NA,NA,java,FALSE,-7.49167,110.00444
1991-0154-IDN,1991,0154,NA,Natural,Biological,Epidemic,NA,NA,NA,Indonesia,IDN,South-Eastern Asia,Asia,"Aceh province (North Sumatra), Kalimatan",NA,NA,NA,NA,NA,NA,NA,NA,Vaccinated,NA,NA,NA,NA,1991,4,NA,1991,4,NA,115,NA,9000,NA,9000,NA,NA,NA,53.2711566167213,NA,NA,NA,NA,aceh,TRUE,5.54167,95.33333
1991-0154-IDN,1991,0154,NA,Natural,Biological,Epidemic,NA,NA,NA,Indonesia,IDN,South-Eastern Asia,Asia,"Aceh province (North Sumatra), Kalimatan",NA,NA,NA,NA,NA,NA,NA,NA,Vaccinated,NA,NA,NA,NA,1991,4,NA,1991,4,NA,115,NA,9000,NA,9000,NA,NA,NA,53.2711566167213,NA,NA,NA,NA,north sumatra,TRUE,3.58333,98.66667
1991-0154-IDN,1991,0154,NA,Natural,Biological,Epidemic,NA,NA,NA,Indonesia,IDN,South-Eastern Asia,Asia,"Aceh province (North Sumatra), Kalimatan",NA,NA,NA,NA,NA,NA,NA,NA,Vaccinated,NA,NA,NA,NA,1991,4,NA,1991,4,NA,115,NA,9000,NA,9000,NA,NA,NA,53.2711566167213,NA,NA,NA,NA,kalimatan,TRUE,NA,NA
1991-0189-IND,1991,0189,NA,Natural,Hydrological,Flood,Coastal flood,NA,NA,India,IND,Southern Asia,Asia,"Assam, Meghalaya states",Tropical cyclone,NA,NA,NA,No,No,NA,NA,Km2,NA,NA,NA,Brahmaputra,1991,7,13,1991,7,19,59,NA,2000000,300000,2300000,NA,NA,NA,53.2711566167213,NA,NA,NA,NA,assam,FALSE,26,93
1991-0189-IND,1991,0189,NA,Natural,Hydrological,Flood,Coastal flood,NA,NA,India,IND,Southern Asia,Asia,"Assam, Meghalaya states",Tropical cyclone,NA,NA,NA,No,No,NA,NA,Km2,NA,NA,NA,Brahmaputra,1991,7,13,1991,7,19,59,NA,2000000,300000,2300000,NA,NA,NA,53.2711566167213,NA,NA,NA,NA,meghalaya,FALSE,25.5,91.33333
1991-0338-IND,1991,0338,NA,Natural,Hydrological,Flood,Coastal flood,NA,NA,India,IND,Southern Asia,Asia,"Assam, Tripura, Arunachal, Mizorem",Tropical cyclone,NA,NA,NA,No,No,NA,NA,Km2,NA,NA,NA,Ghagra,1991,5,7,1991,5,8,30,NA,2000000,NA,2000000,NA,NA,NA,53.2711566167213,NA,NA,NA,NA,assam,FALSE,26,93
1991-0338-IND,1991,0338,NA,Natural,Hydrological,Flood,Coastal flood,NA,NA,India,IND,Southern Asia,Asia,"Assam, Tripura, Arunachal, Mizorem",Tropical cyclone,NA,NA,NA,No,No,NA,NA,Km2,NA,NA,NA,Ghagra,1991,5,7,1991,5,8,30,NA,2000000,NA,2000000,NA,NA,NA,53.2711566167213,NA,NA,NA,NA,tripura,FALSE,24,92
1991-0338-IND,1991,0338,NA,Natural,Hydrological,Flood,Coastal flood,NA,NA,India,IND,Southern Asia,Asia,"Assam, Tripura, Arunachal, Mizorem",Tropical cyclone,NA,NA,NA,No,No,NA,NA,Km2,NA,NA,NA,Ghagra,1991,5,7,1991,5,8,30,NA,2000000,NA,2000000,NA,NA,NA,53.2711566167213,NA,NA,NA,NA,arunachal,FALSE,27.06,93.37
1991-0338-IND,1991,0338,NA,Natural,Hydrological,Flood,Coastal flood,NA,NA,India,IND,Southern Asia,Asia,"Assam, Tripura, Arunachal, Mizorem",Tropical cyclone,NA,NA,NA,No,No,NA,NA,Km2,NA,NA,NA,Ghagra,1991,5,7,1991,5,8,30,NA,2000000,NA,2000000,NA,NA,NA,53.2711566167213,NA,NA,NA,NA,mizorem,FALSE,NA,NA
1991-0278-IND,1991,0278,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,India,IND,Southern Asia,Asia,"Bombay, Kerala, Gujarat",Heavy rain,NA,NA,NA,No,No,NA,491400,Km2,NA,NA,NA,NA,1991,6,10,1991,6,12,72,NA,300000,NA,300000,NA,48000,100000,53.2711566167213,NA,NA,NA,NA,bombay,FALSE,19.07283,72.88261
1991-0278-IND,1991,0278,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,India,IND,Southern Asia,Asia,"Bombay, Kerala, Gujarat",Heavy rain,NA,NA,NA,No,No,NA,491400,Km2,NA,NA,NA,NA,1991,6,10,1991,6,12,72,NA,300000,NA,300000,NA,48000,100000,53.2711566167213,NA,NA,NA,NA,kerala,FALSE,8.4855,76.94924
1991-0278-IND,1991,0278,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,India,IND,Southern Asia,Asia,"Bombay, Kerala, Gujarat",Heavy rain,NA,NA,NA,No,No,NA,491400,Km2,NA,NA,NA,NA,1991,6,10,1991,6,12,72,NA,300000,NA,300000,NA,48000,100000,53.2711566167213,NA,NA,NA,NA,gujarat,FALSE,23.02579,72.58727
1991-0509-IND,1991,0509,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,India,IND,Southern Asia,Asia,Kerala state,Monsoon rains,NA,NA,NA,No,No,NA,NA,Km2,NA,NA,NA,NA,1991,6,1,1991,7,9,99,NA,NA,NA,NA,NA,NA,118000,53.2711566167213,NA,NA,NA,NA,kerala,FALSE,8.4855,76.94924
1991-0766-IND,1991,0766,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,India,IND,Southern Asia,Asia,West Bengal state,Monsoonal rain,NA,NA,NA,No,No,NA,91960,Km2,NA,NA,NA,NA,1991,9,14,1991,9,15,84,NA,4000000,NA,4000000,NA,NA,40000,53.2711566167213,NA,NA,NA,NA,west bengal,FALSE,22.56263,88.36304
1991-0691-IND,1991,0691,NA,Natural,Biological,Epidemic,Bacterial disease,NA,Cholera,India,IND,Southern Asia,Asia,"Nagaon, Morigon districts (Assam)",NA,NA,NA,NA,NA,NA,NA,NA,Vaccinated,NA,NA,NA,NA,1991,10,NA,1991,10,NA,185,NA,NA,NA,NA,NA,NA,NA,53.2711566167213,NA,NA,NA,NA,nagaon,TRUE,26.35037,92.69225
1991-0691-IND,1991,0691,NA,Natural,Biological,Epidemic,Bacterial disease,NA,Cholera,India,IND,Southern Asia,Asia,"Nagaon, Morigon districts (Assam)",NA,NA,NA,NA,NA,NA,NA,NA,Vaccinated,NA,NA,NA,NA,1991,10,NA,1991,10,NA,185,NA,NA,NA,NA,NA,NA,NA,53.2711566167213,NA,NA,NA,NA,morigon,TRUE,NA,NA
1991-0691-IND,1991,0691,NA,Natural,Biological,Epidemic,Bacterial disease,NA,Cholera,India,IND,Southern Asia,Asia,"Nagaon, Morigon districts (Assam)",NA,NA,NA,NA,NA,NA,NA,NA,Vaccinated,NA,NA,NA,NA,1991,10,NA,1991,10,NA,185,NA,NA,NA,NA,NA,NA,NA,53.2711566167213,NA,NA,NA,NA,assam,TRUE,26,93
1991-0284-IRN,1991,0284,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Iran (Islamic Republic of),IRN,Southern Asia,Asia,Behbahan area,NA,NA,NA,NA,No,No,NA,5,Richter,30.6 N,50.2 E,NA,NA,1991,11,4,1991,11,4,NA,51,1450,NA,1501,NA,NA,NA,53.2711566167213,NA,NA,NA,NA,behbahan area,FALSE,30.59211,50.34734
1991-0030-IRN,1991,0030,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Iran (Islamic Republic of),IRN,Southern Asia,Asia,"Sistan-Baluchistan, Kerman, Khorasan provinces",Heavy rain,NA,NA,NA,No,No,NA,448300,Km2,NA,NA,NA,Hirmand,1991,1,27,1991,2,5,6,NA,100000,15000,115000,NA,NA,28000,53.2711566167213,NA,NA,NA,NA,sistan-baluchistan,FALSE,NA,NA
1991-0030-IRN,1991,0030,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Iran (Islamic Republic of),IRN,Southern Asia,Asia,"Sistan-Baluchistan, Kerman, Khorasan provinces",Heavy rain,NA,NA,NA,No,No,NA,448300,Km2,NA,NA,NA,Hirmand,1991,1,27,1991,2,5,6,NA,100000,15000,115000,NA,NA,28000,53.2711566167213,NA,NA,NA,NA,kerman,FALSE,30.28321,57.07879
1991-0030-IRN,1991,0030,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Iran (Islamic Republic of),IRN,Southern Asia,Asia,"Sistan-Baluchistan, Kerman, Khorasan provinces",Heavy rain,NA,NA,NA,No,No,NA,448300,Km2,NA,NA,NA,Hirmand,1991,1,27,1991,2,5,6,NA,100000,15000,115000,NA,NA,28000,53.2711566167213,NA,NA,NA,NA,khorasan,FALSE,36.29807,59.60567
1991-0542-IRN,1991,0542,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Iran (Islamic Republic of),IRN,Southern Asia,Asia,Fars province,Heavy rains,NA,NA,NA,No,No,NA,NA,Km2,NA,NA,NA,NA,1991,10,3,1991,10,6,28,14,NA,NA,14,NA,NA,404000,53.2711566167213,NA,NA,NA,NA,fars,FALSE,29.61031,52.53113
1991-0763-IRN,1991,0763,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Iran (Islamic Republic of),IRN,Southern Asia,Asia,"Khuzestan, Hormuzgan, Fars, kohgiluyeh-Boyerahmad, Kerman, Sistan provinces",NA,NA,NA,NA,No,No,NA,624200,Km2,NA,NA,NA,NA,1991,3,7,1991,4,1,NA,NA,100000,NA,100000,NA,NA,1400,53.2711566167213,NA,NA,NA,NA,khuzestan,FALSE,31.31901,48.6842
1991-0763-IRN,1991,0763,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Iran (Islamic Republic of),IRN,Southern Asia,Asia,"Khuzestan, Hormuzgan, Fars, kohgiluyeh-Boyerahmad, Kerman, Sistan provinces",NA,NA,NA,NA,No,No,NA,624200,Km2,NA,NA,NA,NA,1991,3,7,1991,4,1,NA,NA,100000,NA,100000,NA,NA,1400,53.2711566167213,NA,NA,NA,NA,hormuzgan,FALSE,NA,NA
1991-0763-IRN,1991,0763,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Iran (Islamic Republic of),IRN,Southern Asia,Asia,"Khuzestan, Hormuzgan, Fars, kohgiluyeh-Boyerahmad, Kerman, Sistan provinces",NA,NA,NA,NA,No,No,NA,624200,Km2,NA,NA,NA,NA,1991,3,7,1991,4,1,NA,NA,100000,NA,100000,NA,NA,1400,53.2711566167213,NA,NA,NA,NA,fars,FALSE,29.61031,52.53113
1991-0763-IRN,1991,0763,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Iran (Islamic Republic of),IRN,Southern Asia,Asia,"Khuzestan, Hormuzgan, Fars, kohgiluyeh-Boyerahmad, Kerman, Sistan provinces",NA,NA,NA,NA,No,No,NA,624200,Km2,NA,NA,NA,NA,1991,3,7,1991,4,1,NA,NA,100000,NA,100000,NA,NA,1400,53.2711566167213,NA,NA,NA,NA,kohgiluyeh-boyerahmad,FALSE,NA,NA
